-80.0, 0.160503177086
-79.0, 0.158509374599
-78.0, 0.156540339524
-77.0, 0.154595764196
-76.0, 0.15267534477
-75.0, 0.150778781178
-74.0, 0.148905777077
-73.0, 0.147056039806
-72.0, 0.145229280341
-71.0, 0.143425213247
-70.0, 0.141643556633
-69.0, 0.139884032114
-68.0, 0.138146364759
-67.0, 0.136430283055
-66.0, 0.134735518861
-65.0, 0.133061807365
-64.0, 0.131408887047
-63.0, 0.129776499635
-62.0, 0.128164390066
-61.0, 0.126572306443
-60.0, 0.125
-59.0, 0.123447225062
-58.0, 0.121913739004
-57.0, 0.120399302215
-56.0, 0.118903678063
-55.0, 0.117426632852
-54.0, 0.115967935791
-53.0, 0.114527358956
-52.0, 0.113104677254
-51.0, 0.111699668389
-50.0, 0.110312112823
-49.0, 0.10894179375
-48.0, 0.107588497053
-47.0, 0.106252011278
-46.0, 0.104932127596
-45.0, 0.103628639773
-44.0, 0.102341344135
-43.0, 0.10107003954
-42.0, 0.0998145273449
-41.0, 0.0985746113726
-40.0, 0.0973500978839
-39.0, 0.0961407955461
-38.0, 0.0949465154031
-37.0, 0.0937670708464
-36.0, 0.0926022775852
-35.0, 0.0914519536183
-34.0, 0.0903159192053
-33.0, 0.0891939968383
-32.0, 0.0880860112148
-31.0, 0.0869917892098
-30.0, 0.0859111598489
-29.0, 0.0848439542814
-28.0, 0.0837900057545
-27.0, 0.0827491495864
-26.0, 0.0817212231412
-25.0, 0.0807060658035
-24.0, 0.0797035189527
-23.0, 0.078713425939
-22.0, 0.0777356320581
-21.0, 0.076769984528
-20.0, 0.0758163324641
-19.0, 0.0748745268564
-18.0, 0.0739444205459
-17.0, 0.0730258682015
-16.0, 0.0721187262976
-15.0, 0.0712228530914
-14.0, 0.0703381086009
-13.0, 0.0694643545829
-12.0, 0.0686014545118
-11.0, 0.0677492735574
-10.0, 0.0669076785649
-9.0, 0.0660765380332
-8.0, 0.0652557220951
-7.0, 0.0644451024963
-6.0, 0.0636445525759
-5.0, 0.0628539472464
-4.0, 0.0620731629739
-3.0, 0.0613020777595
-2.0, 0.0605405711194
-1.0, 0.0597885240668
0.0, 0.0590458190926
1.0, 0.0583123401479
2.0, 0.0575879726249
3.0, 0.0568726033398
4.0, 0.0561661205147
5.0, 0.0554684137601
6.0, 0.0547793740581
7.0, 0.0540988937447
8.0, 0.0534268664936
9.0, 0.052763187299
10.0, 0.0521077524598
11.0, 0.0514604595629
12.0, 0.0508212074676
13.0, 0.0501898962893
14.0, 0.0495664273844
15.0, 0.0489507033346
16.0, 0.0483426279318
17.0, 0.047742106163
18.0, 0.0471490441954
19.0, 0.0465633493619
20.0, 0.0459849301464
21.0, 0.0454136961699
22.0, 0.0448495581757
23.0, 0.0442924280163
24.0, 0.0437422186389
25.0, 0.0431988440721
26.0, 0.0426622194126
27.0, 0.0421322608117
28.0, 0.0416088854623
29.0, 0.0410920115858
30.0, 0.0405815584198
